a,b,R2
0.670341,0.108216,-0.860753
0.673347,0.108216,-0.844858
0.676353,0.108216,-0.829044
0.679359,0.108216,-0.813311
0.682365,0.108216,-0.797658
0.685371,0.108216,-0.782086
0.688377,0.108216,-0.766594
0.691383,0.108216,-0.751183
0.694389,0.108216,-0.735853
0.697395,0.108216,-0.720603
0.700401,0.108216,-0.705434
0.703407,0.108216,-0.690345
0.706413,0.108216,-0.675338
0.709419,0.108216,-0.660410
0.712425,0.108216,-0.645564
0.715431,0.108216,-0.630798
0.718437,0.108216,-0.616112
0.721443,0.108216,-0.601507
0.724449,0.108216,-0.586983
0.727455,0.108216,-0.572540
0.730461,0.108216,-0.558177
0.733467,0.108216,-0.543894
0.736473,0.108216,-0.529693
0.739479,0.108216,-0.515571
0.742485,0.108216,-0.501531
0.745491,0.108216,-0.487571
0.748497,0.108216,-0.473692
0.751503,0.108216,-0.459893
0.754509,0.108216,-0.446175
0.757515,0.108216,-0.432538
0.760521,0.108216,-0.418981
0.763527,0.108216,-0.405505
0.766533,0.108216,-0.392109
0.769539,0.108216,-0.378794
0.772545,0.108216,-0.365560
0.775551,0.108216,-0.352406
0.778557,0.108216,-0.339333
0.781563,0.108216,-0.326341
0.784569,0.108216,-0.313429
0.787575,0.108216,-0.300598
0.790581,0.108216,-0.287847
0.793587,0.108216,-0.275177
0.796593,0.108216,-0.262588
0.799599,0.108216,-0.250079
0.802605,0.108216,-0.237651
0.805611,0.108216,-0.225303
0.808617,0.108216,-0.213036
0.811623,0.108216,-0.200850
0.814629,0.108216,-0.188744
0.817635,0.108216,-0.176719
0.820641,0.108216,-0.164775
0.823647,0.108216,-0.152911
0.826653,0.108216,-0.141127
0.829659,0.108216,-0.129425
0.832665,0.108216,-0.117803
0.835671,0.108216,-0.106261
0.838677,0.108216,-0.094801
0.841683,0.108216,-0.083421
0.844689,0.108216,-0.072121
0.847695,0.108216,-0.060902
0.850701,0.108216,-0.049764
0.853707,0.108216,-0.038706
0.856713,0.108216,-0.027729
0.859719,0.108216,-0.016833
0.862725,0.108216,-0.006017
0.865731,0.108216,0.004718
0.868737,0.108216,0.015373
0.871743,0.108216,0.025947
0.874749,0.108216,0.036440
0.877756,0.108216,0.046853
0.880762,0.108216,0.057185
0.883768,0.108216,0.067437
0.886774,0.108216,0.077608
0.889780,0.108216,0.087698
0.892786,0.108216,0.097708
0.895792,0.108216,0.107637
0.898798,0.108216,0.117485
0.901804,0.108216,0.127253
0.904810,0.108216,0.136940
0.907816,0.108216,0.146547
0.910822,0.108216,0.156073
0.913828,0.108216,0.165518
0.916834,0.108216,0.174883
0.919840,0.108216,0.184167
0.922846,0.108216,0.193371
0.925852,0.108216,0.202493
0.928858,0.108216,0.211536
0.931864,0.108216,0.220497
0.934870,0.108216,0.229378
0.937876,0.108216,0.238179
0.940882,0.108216,0.246899
0.943888,0.108216,0.255538
0.946894,0.108216,0.264096
0.949900,0.108216,0.272574
0.952906,0.108216,0.280972
0.955912,0.108216,0.289288
0.958918,0.108216,0.297525
0.961924,0.108216,0.305680
0.964930,0.108216,0.313755
0.967936,0.108216,0.321749
0.970942,0.108216,0.329663
0.973948,0.108216,0.337496
0.976954,0.108216,0.345248
0.979960,0.108216,0.352920
0.982966,0.108216,0.360511
0.985972,0.108216,0.368022
0.988978,0.108216,0.375452
0.991984,0.108216,0.382801
0.994990,0.108216,0.390070
0.997996,0.108216,0.397258
1.001002,0.108216,0.404366
1.004008,0.108216,0.411392
1.007014,0.108216,0.418339
1.010020,0.108216,0.425204
1.013026,0.108216,0.431989
1.016032,0.108216,0.438694
1.019038,0.108216,0.445317
1.022044,0.108216,0.451861
1.025050,0.108216,0.458323
1.028056,0.108216,0.464705
1.031062,0.108216,0.471006
1.034068,0.108216,0.477227
1.037074,0.108216,0.483367
1.040080,0.108216,0.489427
1.043086,0.108216,0.495406
1.046092,0.108216,0.501304
1.049098,0.108216,0.507121
1.052104,0.108216,0.512858
1.055110,0.108216,0.518515
1.058116,0.108216,0.524091
1.061122,0.108216,0.529586
1.064128,0.108216,0.535000
1.067134,0.108216,0.540334
1.070140,0.108216,0.545588
1.073146,0.108216,0.550760
1.076152,0.108216,0.555852
1.079158,0.108216,0.560864
1.082164,0.108216,0.565795
1.085170,0.108216,0.570645
1.088176,0.108216,0.575415
1.091182,0.108216,0.580104
1.094188,0.108216,0.584712
1.097194,0.108216,0.589240
1.100200,0.108216,0.593687
1.103206,0.108216,0.598053
1.106212,0.108216,0.602339
1.109218,0.108216,0.606545
1.112224,0.108216,0.610669
1.115230,0.108216,0.614713
1.118236,0.108216,0.618677
1.121242,0.108216,0.622560
1.124248,0.108216,0.626362
1.127255,0.108216,0.630083
1.130261,0.108216,0.633724
1.133267,0.108216,0.637285
1.136273,0.108216,0.640765
1.139279,0.108216,0.644164
1.142285,0.108216,0.647482
1.145291,0.108216,0.650720
1.148297,0.108216,0.653877
1.151303,0.108216,0.656954
1.154309,0.108216,0.659950
1.157315,0.108216,0.662866
1.160321,0.108216,0.665700
1.163327,0.108216,0.668455
1.166333,0.108216,0.671128
1.169339,0.108216,0.673721
1.172345,0.108216,0.676234
1.175351,0.108216,0.678665
1.178357,0.108216,0.681016
1.181363,0.108216,0.683287
1.184369,0.108216,0.685477
1.187375,0.108216,0.687586
1.190381,0.108216,0.689615
1.193387,0.108216,0.691563
1.196393,0.108216,0.693430
1.199399,0.108216,0.695217
1.202405,0.108216,0.696923
1.205411,0.108216,0.698549
1.208417,0.108216,0.700094
1.211423,0.108216,0.701558
1.214429,0.108216,0.702942
1.217435,0.108216,0.704245
1.220441,0.108216,0.705467
1.223447,0.108216,0.706609
1.226453,0.108216,0.707671
1.229459,0.108216,0.708651
1.232465,0.108216,0.709551
1.235471,0.108216,0.710371
1.238477,0.108216,0.711109
1.241483,0.108216,0.711768
1.244489,0.108216,0.712345
1.247495,0.108216,0.712842
1.250501,0.108216,0.713258
1.253507,0.108216,0.713594
1.256513,0.108216,0.713849
1.259519,0.108216,0.714024
1.262525,0.108216,0.714118
1.265531,0.108216,0.714131
1.268537,0.108216,0.714064
1.271543,0.108216,0.713916
1.274549,0.108216,0.713687
1.277555,0.108216,0.713378
1.280561,0.108216,0.712988
1.283567,0.108216,0.712517
1.286573,0.108216,0.711966
1.289579,0.108216,0.711335
1.292585,0.108216,0.710622
1.295591,0.108216,0.709830
1.298597,0.108216,0.708956
1.301603,0.108216,0.708002
1.304609,0.108216,0.706967
1.307615,0.108216,0.705852
1.310621,0.108216,0.704656
1.313627,0.108216,0.703379
1.316633,0.108216,0.702022
1.319639,0.108216,0.700584
1.322645,0.108216,0.699066
1.325651,0.108216,0.697467
1.328657,0.108216,0.695787
1.331663,0.108216,0.694027
1.334669,0.108216,0.692186
1.337675,0.108216,0.690264
1.340681,0.108216,0.688262
1.343687,0.108216,0.686179
1.346693,0.108216,0.684016
1.349699,0.108216,0.681772
1.352705,0.108216,0.679447
1.355711,0.108216,0.677042
1.358717,0.108216,0.674556
1.361723,0.108216,0.671990
1.364729,0.108216,0.669342
1.367735,0.108216,0.666615
1.370741,0.108216,0.663806
1.373747,0.108216,0.660918
1.376754,0.108216,0.657948
1.379760,0.108216,0.654898
1.382766,0.108216,0.651767
1.385772,0.108216,0.648556
1.388778,0.108216,0.645264
1.391784,0.108216,0.641891
1.394790,0.108216,0.638438
1.397796,0.108216,0.634904
1.400802,0.108216,0.631289
1.403808,0.108216,0.627594
1.406814,0.108216,0.623819
1.409820,0.108216,0.619962
1.412826,0.108216,0.616025
1.415832,0.108216,0.612008
1.418838,0.108216,0.607910
1.421844,0.108216,0.603731
1.424850,0.108216,0.599471
1.427856,0.108216,0.595131
1.430862,0.108216,0.590711
1.433868,0.108216,0.586209
1.436874,0.108216,0.581628
1.439880,0.108216,0.576965
1.442886,0.108216,0.572222
1.445892,0.108216,0.567398
1.448898,0.108216,0.562494
1.451904,0.108216,0.557509
1.454910,0.108216,0.552443
1.457916,0.108216,0.547297
1.460922,0.108216,0.542070
1.463928,0.108216,0.536763
1.466934,0.108216,0.531375
1.469940,0.108216,0.525906
1.472946,0.108216,0.520357
1.475952,0.108216,0.514727
1.478958,0.108216,0.509017
1.481964,0.108216,0.503225
1.484970,0.108216,0.497354
1.487976,0.108216,0.491401
1.490982,0.108216,0.485368
1.493988,0.108216,0.479255
1.496994,0.108216,0.473061
1.500000,0.108216,0.466786
0.000000,0.110220,-6.382535
0.003006,0.110220,-6.348740
0.006012,0.110220,-6.315025
0.009018,0.110220,-6.281391
0.012024,0.110220,-6.247838
0.015030,0.110220,-6.214365
0.018036,0.110220,-6.180973
0.021042,0.110220,-6.147661
0.024048,0.110220,-6.114430
0.027054,0.110220,-6.081280
0.030060,0.110220,-6.048210
0.033066,0.110220,-6.015221
0.036072,0.110220,-5.982312
0.039078,0.110220,-5.949484
0.042084,0.110220,-5.916737
0.045090,0.110220,-5.884070
0.048096,0.110220,-5.851484
0.051102,0.110220,-5.818979
0.054108,0.110220,-5.786554
0.057114,0.110220,-5.754210
0.060120,0.110220,-5.721946
0.063126,0.110220,-5.689763
0.066132,0.110220,-5.657661
0.069138,0.110220,-5.625639
0.072144,0.110220,-5.593698
0.075150,0.110220,-5.561837
0.078156,0.110220,-5.530057
0.081162,0.110220,-5.498358
0.084168,0.110220,-5.466739
0.087174,0.110220,-5.435201
0.090180,0.110220,-5.403744
0.093186,0.110220,-5.372367
0.096192,0.110220,-5.341071
0.099198,0.110220,-5.309855
0.102204,0.110220,-5.278720
0.105210,0.110220,-5.247666
0.108216,0.110220,-5.216692
0.111222,0.110220,-5.185799
0.114228,0.110220,-5.154986
0.117234,0.110220,-5.124255
0.120240,0.110220,-5.093603
0.123246,0.110220,-5.063033
0.126253,0.110220,-5.032542
0.129259,0.110220,-5.002133
0.132265,0.110220,-4.971804
0.135271,0.110220,-4.941556
0.138277,0.110220,-4.911388
0.141283,0.110220,-4.881301
0.144289,0.110220,-4.851295
0.147295,0.110220,-4.821369
0.150301,0.110220,-4.791524
0.153307,0.110220,-4.761760
0.156313,0.110220,-4.732076
0.159319,0.110220,-4.702473
0.162325,0.110220,-4.672950
0.165331,0.110220,-4.643508
0.168337,0.110220,-4.614146
0.171343,0.110220,-4.584866
0.174349,0.110220,-4.555665
0.177355,0.110220,-4.526546
0.180361,0.110220,-4.497507
0.183367,0.110220,-4.468549
0.186373,0.110220,-4.439671
0.189379,0.110220,-4.410874
0.192385,0.110220,-4.382157
0.195391,0.110220,-4.353521
0.198397,0.110220,-4.324966
0.201403,0.110220,-4.296491
0.204409,0.110220,-4.268097
0.207415,0.110220,-4.239784
0.210421,0.110220,-4.211551
0.213427,0.110220,-4.183399
0.216433,0.110220,-4.155327
0.219439,0.110220,-4.127337
0.222445,0.110220,-4.099426
0.225451,0.110220,-4.071596
0.228457,0.110220,-4.043847
0.231463,0.110220,-4.016179
0.234469,0.110220,-3.988591
0.237475,0.110220,-3.961084
0.240481,0.110220,-3.933657
0.243487,0.110220,-3.906311
0.246493,0.110220,-3.879046
0.249499,0.110220,-3.851861
0.252505,0.110220,-3.824757
0.255511,0.110220,-3.797733
0.258517,0.110220,-3.770790
0.261523,0.110220,-3.743928
0.264529,0.110220,-3.717146
0.267535,0.110220,-3.690445
0.270541,0.110220,-3.663825
0.273547,0.110220,-3.637285
0.276553,0.110220,-3.610826
0.279559,0.110220,-3.584447
0.282565,0.110220,-3.558149
0.285571,0.110220,-3.531932
0.288577,0.110220,-3.505795
0.291583,0.110220,-3.479739
0.294589,0.110220,-3.453763
0.297595,0.110220,-3.427868
0.300601,0.110220,-3.402054
0.303607,0.110220,-3.376320
0.306613,0.110220,-3.350667
0.309619,0.110220,-3.325095
0.312625,0.110220,-3.299603
0.315631,0.110220,-3.274192
0.318637,0.110220,-3.248861
0.321643,0.110220,-3.223611
0.324649,0.110220,-3.198442
0.327655,0.110220,-3.173353
0.330661,0.110220,-3.148345
0.333667,0.110220,-3.123417
0.336673,0.110220,-3.098570
0.339679,0.110220,-3.073804
0.342685,0.110220,-3.049118
0.345691,0.110220,-3.024513
0.348697,0.110220,-2.999989
0.351703,0.110220,-2.975545
0.354709,0.110220,-2.951182
0.357715,0.110220,-2.926899
0.360721,0.110220,-2.902697
0.363727,0.110220,-2.878576
0.366733,0.110220,-2.854535
0.369739,0.110220,-2.830575
0.372745,0.110220,-2.806695
0.375752,0.110220,-2.782896
0.378758,0.110220,-2.759178
0.381764,0.110220,-2.735540
0.384770,0.110220,-2.711983
0.387776,0.110220,-2.688507
0.390782,0.110220,-2.665111
0.393788,0.110220,-2.641796
0.396794,0.110220,-2.618561
0.399800,0.110220,-2.595407
0.402806,0.110220,-2.572334
0.405812,0.110220,-2.549341
0.408818,0.110220,-2.526429
0.411824,0.110220,-2.503598
0.414830,0.110220,-2.480847
0.417836,0.110220,-2.458177
0.420842,0.110220,-2.435587
0.423848,0.110220,-2.413078
0.426854,0.110220,-2.390649
0.429860,0.110220,-2.368302
0.432866,0.110220,-2.346034
0.435872,0.110220,-2.323848
0.438878,0.110220,-2.301742
0.441884,0.110220,-2.279717
0.444890,0.110220,-2.257772
0.447896,0.110220,-2.235908
0.450902,0.110220,-2.214124
0.453908,0.110220,-2.192421
0.456914,0.110220,-2.170799
0.459920,0.110220,-2.149257
0.462926,0.110220,-2.127796
0.465932,0.110220,-2.106416
0.468938,0.110220,-2.085116
0.471944,0.110220,-2.063897
0.474950,0.110220,-2.042758
0.477956,0.110220,-2.021701
0.480962,0.110220,-2.000723
0.483968,0.110220,-1.979826
0.486974,0.110220,-1.959010
0.489980,0.110220,-1.938275
0.492986,0.110220,-1.917620
0.495992,0.110220,-1.897046
0.498998,0.110220,-1.876552
0.502004,0.110220,-1.856139
0.505010,0.110220,-1.835807
0.508016,0.110220,-1.815555
0.511022,0.110220,-1.795384
0.514028,0.110220,-1.775293
0.517034,0.110220,-1.755283
0.520040,0.110220,-1.735354
0.523046,0.110220,-1.715505
0.526052,0.110220,-1.695737
0.529058,0.110220,-1.676050
0.532064,0.110220,-1.656443
0.535070,0.110220,-1.636917
0.538076,0.110220,-1.617471
0.541082,0.110220,-1.598106
0.544088,0.110220,-1.578822
0.547094,0.110220,-1.559618
0.550100,0.110220,-1.540495
0.553106,0.110220,-1.521452
0.556112,0.110220,-1.502490
0.559118,0.110220,-1.483609
0.562124,0.110220,-1.464808
0.565130,0.110220,-1.446088
0.568136,0.110220,-1.427449
0.571142,0.110220,-1.408890
0.574148,0.110220,-1.390412
0.577154,0.110220,-1.372014
0.580160,0.110220,-1.353697
0.583166,0.110220,-1.335461
0.586172,0.110220,-1.317305
0.589178,0.110220,-1.299230
0.592184,0.110220,-1.281235
0.595190,0.110220,-1.263321
0.598196,0.110220,-1.245488
0.601202,0.110220,-1.227735
0.604208,0.110220,-1.210063
0.607214,0.110220,-1.192472
0.610220,0.110220,-1.174961
0.613226,0.110220,-1.157531
0.616232,0.110220,-1.140181
0.619238,0.110220,-1.122912
0.622244,0.110220,-1.105724
0.625251,0.110220,-1.088616
0.628257,0.110220,-1.071589
0.631263,0.110220,-1.054642
0.634269,0.110220,-1.037777
0.637275,0.110220,-1.020991
0.640281,0.110220,-1.004287
0.643287,0.110220,-0.987663
0.646293,0.110220,-0.971119
0.649299,0.110220,-0.954656
0.652305,0.110220,-0.938274
0.655311,0.110220,-0.921973
0.658317,0.110220,-0.905752
0.661323,0.110220,-0.889611
0.664329,0.110220,-0.873551
0.667335,0.110220,-0.857572
0.670341,0.110220,-0.841674
0.673347,0.110220,-0.825856
0.676353,0.110220,-0.810119
0.679359,0.110220,-0.794462
0.682365,0.110220,-0.778886
0.685371,0.110220,-0.763391
0.688377,0.110220,-0.747976
0.691383,0.110220,-0.732642
0.694389,0.110220,-0.717388
0.697395,0.110220,-0.702215
0.700401,0.110220,-0.687123
0.703407,0.110220,-0.672111
0.706413,0.110220,-0.657180
0.709419,0.110220,-0.642329
0.712425,0.110220,-0.627560
0.715431,0.110220,-0.612870
0.718437,0.110220,-0.598262
0.721443,0.110220,-0.583734
0.724449,0.110220,-0.569286
0.727455,0.110220,-0.554919
0.730461,0.110220,-0.540633
0.733467,0.110220,-0.526428
0.736473,0.110220,-0.512303
0.739479,0.110220,-0.498258
0.742485,0.110220,-0.484295
0.745491,0.110220,-0.470412
0.748497,0.110220,-0.456609
0.751503,0.110220,-0.442887
0.754509,0.110220,-0.429246
0.757515,0.110220,-0.415685
0.760521,0.110220,-0.402205
0.763527,0.110220,-0.388806
0.766533,0.110220,-0.375487
0.769539,0.110220,-0.362249
0.772545,0.110220,-0.349091
0.775551,0.110220,-0.336015
0.778557,0.110220,-0.323018
0.781563,0.110220,-0.310103
0.784569,0.110220,-0.297267
0.787575,0.110220,-0.284513
0.790581,0.110220,-0.271839
0.793587,0.110220,-0.259246
0.796593,0.110220,-0.246733
0.799599,0.110220,-0.234301
0.802605,0.110220,-0.221950
0.805611,0.110220,-0.209679
0.808617,0.110220,-0.197489
0.811623,0.110220,-0.185379
0.814629,0.110220,-0.173350
0.817635,0.110220,-0.161402
0.820641,0.110220,-0.149535
0.823647,0.110220,-0.137747
0.826653,0.110220,-0.126041
0.829659,0.110220,-0.114415
0.832665,0.110220,-0.102870
0.835671,0.110220,-0.091405
0.838677,0.110220,-0.080021
0.841683,0.110220,-0.068718
0.844689,0.110220,-0.057495
0.847695,0.110220,-0.046353
0.850701,0.110220,-0.035292
0.853707,0.110220,-0.024311
0.856713,0.110220,-0.013410
0.859719,0.110220,-0.002591
0.862725,0.110220,0.008148
0.865731,0.110220,0.018807
0.868737,0.110220,0.029385
0.871743,0.110220,0.039882
0.874749,0.110220,0.050298
0.877756,0.110220,0.060634
0.880762,0.110220,0.070890
0.883768,0.110220,0.081065
0.886774,0.110220,0.091159
0.889780,0.110220,0.101172
0.892786,0.110220,0.111105
0.895792,0.110220,0.120957
0.898798,0.110220,0.130729
0.901804,0.110220,0.140420
0.904810,0.110220,0.150031
0.907816,0.110220,0.159560
0.910822,0.110220,0.169010
0.913828,0.110220,0.178378
0.916834,0.110220,0.187666
0.919840,0.110220,0.196873
0.922846,0.110220,0.206000
0.925852,0.110220,0.215046
0.928858,0.110220,0.224012
0.931864,0.110220,0.232897
0.934870,0.110220,0.241701
0.937876,0.110220,0.250425
0.940882,0.110220,0.259068
0.943888,0.110220,0.267630
0.946894,0.110220,0.276112
0.949900,0.110220,0.284513
0.952906,0.110220,0.292834
0.955912,0.110220,0.301074
0.958918,0.110220,0.309233
0.961924,0.110220,0.317312
0.964930,0.110220,0.325310
0.967936,0.110220,0.333227
0.970942,0.110220,0.341064
0.973948,0.110220,0.348820
0.976954,0.110220,0.356496
0.979960,0.110220,0.364091
0.982966,0.110220,0.371605
0.985972,0.110220,0.379039
0.988978,0.110220,0.386392
0.991984,0.110220,0.393665
0.994990,0.110220,0.400857
0.997996,0.110220,0.407968
1.001002,0.110220,0.414999
1.004008,0.110220,0.421949
1.007014,0.110220,0.428818
1.010020,0.110220,0.435607
1.013026,0.110220,0.442316
1.016032,0.110220,0.448943
1.019038,0.110220,0.455490
1.022044,0.110220,0.461957
1.025050,0.110220,0.468342
1.028056,0.110220,0.474648
1.031062,0.110220,0.480872
1.034068,0.110220,0.487016
1.037074,0.110220,0.493079
1.040080,0.110220,0.499062
1.043086,0.110220,0.504964
1.046092,0.110220,0.510786
1.049098,0.110220,0.516526
1.052104,0.110220,0.522187
1.055110,0.110220,0.527766
1.058116,0.110220,0.533265
1.061122,0.110220,0.538684
1.064128,0.110220,0.544021
1.067134,0.110220,0.549279
1.070140,0.110220,0.554455
1.073146,0.110220,0.559551
1.076152,0.110220,0.564566
1.079158,0.110220,0.569501
1.082164,0.110220,0.574355
1.085170,0.110220,0.579129
1.088176,0.110220,0.583821
1.091182,0.110220,0.588434
1.094188,0.110220,0.592965
1.097194,0.110220,0.597416
1.100200,0.110220,0.601787
1.103206,0.110220,0.606076
1.106212,0.110220,0.610285
1.109218,0.110220,0.614414
1.112224,0.110220,0.618462
1.115230,0.110220,0.622429
1.118236,0.110220,0.626316
1.121242,0.110220,0.630122
1.124248,0.110220,0.633847
1.127255,0.110220,0.637492
1.130261,0.110220,0.641056
1.133267,0.110220,0.644540
1.136273,0.110220,0.647943
1.139279,0.110220,0.651265
1.142285,0.110220,0.654507
1.145291,0.110220,0.657668
1.148297,0.110220,0.660749
1.151303,0.110220,0.663749
1.154309,0.110220,0.666668
1.157315,0.110220,0.669507
1.160321,0.110220,0.672265
1.163327,0.110220,0.674942
1.166333,0.110220,0.677539
1.169339,0.110220,0.680055
1.172345,0.110220,0.682491
1.175351,0.110220,0.684846
1.178357,0.110220,0.687120
1.181363,0.110220,0.689314
1.184369,0.110220,0.691427
1.187375,0.110220,0.693459
1.190381,0.110220,0.695411
1.193387,0.110220,0.697282
1.196393,0.110220,0.699073
1.199399,0.110220,0.700783
1.202405,0.110220,0.702413
1.205411,0.110220,0.703961
1.208417,0.110220,0.705430
1.211423,0.110220,0.706817
1.214429,0.110220,0.708124
1.217435,0.110220,0.709350
1.220441,0.110220,0.710496
1.223447,0.110220,0.711561
1.226453,0.110220,0.712546
1.229459,0.110220,0.713450
1.232465,0.110220,0.714273
1.235471,0.110220,0.715015
1.238477,0.110220,0.715677
1.241483,0.110220,0.716259
1.244489,0.110220,0.716760
1.247495,0.110220,0.717180
1.250501,0.110220,0.717519
1.253507,0.110220,0.717778
1.256513,0.110220,0.717957
1.259519,0.110220,0.718054
1.262525,0.110220,0.718071
1.265531,0.110220,0.718008
1.268537,0.110220,0.717864
1.271543,0.110220,0.717639
1.274549,0.110220,0.717334
1.277555,0.110220,0.716948
1.280561,0.110220,0.716481
1.283567,0.110220,0.715934
1.286573,0.110220,0.715306
1.289579,0.110220,0.714598
1.292585,0.110220,0.713808
1.295591,0.110220,0.712939
1.298597,0.110220,0.711988
1.301603,0.110220,0.710958
1.304609,0.110220,0.709846
1.307615,0.110220,0.708654
1.310621,0.110220,0.707381
1.313627,0.110220,0.706028
1.316633,0.110220,0.704594
1.319639,0.110220,0.703079
1.322645,0.110220,0.701484
1.325651,0.110220,0.699808
1.328657,0.110220,0.698052
1.331663,0.110220,0.696214
1.334669,0.110220,0.694297
1.337675,0.110220,0.692298
1.340681,0.110220,0.690219
1.343687,0.110220,0.688060
1.346693,0.110220,0.685820
1.349699,0.110220,0.683499
1.352705,0.110220,0.681098
1.355711,0.110220,0.678616
1.358717,0.110220,0.676053
1.361723,0.110220,0.673410
1.364729,0.110220,0.670686
1.367735,0.110220,0.667881
1.370741,0.110220,0.664996
1.373747,0.110220,0.662031
1.376754,0.110220,0.658984
1.379760,0.110220,0.655857
1.382766,0.110220,0.652650
1.385772,0.110220,0.649362
1.388778,0.110220,0.645993
1.391784,0.110220,0.642543
1.394790,0.110220,0.639013
1.397796,0.110220,0.635403
1.400802,0.110220,0.631711
1.403808,0.110220,0.627940
1.406814,0.110220,0.624087
1.409820,0.110220,0.620154
1.412826,0.110220,0.616140
1.415832,0.110220,0.612046
1.418838,0.110220,0.607871
1.421844,0.110220,0.603615
1.424850,0.110220,0.599279
1.427856,0.110220,0.594862
1.430862,0.110220,0.590365
1.433868,0.110220,0.585787
1.436874,0.110220,0.581128
1.439880,0.110220,0.576389
1.442886,0.110220,0.571569
1.445892,0.110220,0.566669
1.448898,0.110220,0.561687
1.451904,0.110220,0.556626
1.454910,0.110220,0.551483
1.457916,0.110220,0.546260
1.460922,0.110220,0.540957
1.463928,0.110220,0.535573
1.466934,0.110220,0.530108
1.469940,0.110220,0.524562
1.472946,0.110220,0.518936
1.475952,0.110220,0.513230
1.478958,0.110220,0.507442
1.481964,0.110220,0.501574
1.484970,0.110220,0.495626
1.487976,0.110220,0.489597
1.490982,0.110220,0.483487
1.493988,0.110220,0.477297
1.496994,0.110220,0.471026
1.500000,0.110220,0.464674
0.000000,0.112224,-6.346437
0.003006,0.112224,-6.312719
0.006012,0.112224,-6.279081
0.009018,0.112224,-6.245524
0.012024,0.112224,-6.212047
0.015030,0.112224,-6.178651
0.018036,0.112224,-6.145335
0.021042,0.112224,-6.112101
0.024048,0.112224,-6.078946
0.027054,0.112224,-6.045873
0.030060,0.112224,-6.012880
0.033066,0.112224,-5.979967
0.036072,0.112224,-5.947136
0.039078,0.112224,-5.914384
0.042084,0.112224,-5.881714
0.045090,0.112224,-5.849124
0.048096,0.112224,-5.816615
0.051102,0.112224,-5.784186
0.054108,0.112224,-5.751838
0.057114,0.112224,-5.719570
0.060120,0.112224,-5.687384
0.063126,0.112224,-5.655277
0.066132,0.112224,-5.623252
0.069138,0.112224,-5.591307
0.072144,0.112224,-5.559442
0.075150,0.112224,-5.527659
0.078156,0.112224,-5.495956
0.081162,0.112224,-5.464333
0.084168,0.112224,-5.432791
0.087174,0.112224,-5.401330
0.090180,0.112224,-5.369949
0.093186,0.112224,-5.338649
0.096192,0.112224,-5.307430
0.099198,0.112224,-5.276291
0.102204,0.112224,-5.245233
0.105210,0.112224,-5.214255
0.108216,0.112224,-5.183358
0.111222,0.112224,-5.152542
0.114228,0.112224,-5.121806
0.117234,0.112224,-5.091151
0.120240,0.112224,-5.060576
0.123246,0.112224,-5.030082
0.126253,0.112224,-4.999669
0.129259,0.112224,-4.969337
0.132265,0.112224,-4.939085
0.135271,0.112224,-4.908913
0.138277,0.112224,-4.878822
0.141283,0.112224,-4.848812
0.144289,0.112224,-4.818882
0.147295,0.112224,-4.789034
0.150301,0.112224,-4.759265
0.153307,0.112224,-4.729577
0.156313,0.112224,-4.699970
0.159319,0.112224,-4.670444
0.162325,0.112224,-4.640998
0.165331,0.112224,-4.611633
0.168337,0.112224,-4.582348
0.171343,0.112224,-4.553144
0.174349,0.112224,-4.524021
0.177355,0.112224,-4.494978
0.180361,0.112224,-4.466016
0.183367,0.112224,-4.437134
0.186373,0.112224,-4.408333
0.189379,0.112224,-4.379613
0.192385,0.112224,-4.350973
0.195391,0.112224,-4.322414
0.198397,0.112224,-4.293935
0.201403,0.112224,-4.265538
0.204409,0.112224,-4.237220
0.207415,0.112224,-4.208984
0.210421,0.112224,-4.180828
0.213427,0.112224,-4.152752
0.216433,0.112224,-4.124757
0.219439,0.112224,-4.096843
0.222445,0.112224,-4.069010
0.225451,0.112224,-4.041257
0.228457,0.112224,-4.013585
0.231463,0.112224,-3.985993
0.234469,0.112224,-3.958482
0.237475,0.112224,-3.931051
0.240481,0.112224,-3.903701
0.243487,0.112224,-3.876432
0.246493,0.112224,-3.849244
0.249499,0.112224,-3.822136
0.252505,0.112224,-3.795108
0.255511,0.112224,-3.768161
0.258517,0.112224,-3.741295
0.261523,0.112224,-3.714510
0.264529,0.112224,-3.687805
0.267535,0.112224,-3.661180
0.270541,0.112224,-3.634637
0.273547,0.112224,-3.608174
0.276553,0.112224,-3.581791
0.279559,0.112224,-3.555489
0.282565,0.112224,-3.529268
0.285571,0.112224,-3.503127
0.288577,0.112224,-3.477067
0.291583,0.112224,-3.451088
0.294589,0.112224,-3.425189
0.297595,0.112224,-3.399371
0.300601,0.112224,-3.373634
0.303607,0.112224,-3.347977
0.306613,0.112224,-3.322400
0.309619,0.112224,-3.296905
0.312625,0.112224,-3.271490
0.315631,0.112224,-3.246155
0.318637,0.112224,-3.220901
0.321643,0.112224,-3.195728
0.324649,0.112224,-3.170636
0.327655,0.112224,-3.145624
0.330661,0.112224,-3.120692
0.333667,0.112224,-3.095841
0.336673,0.112224,-3.071071
0.339679,0.112224,-3.046382
0.342685,0.112224,-3.021773
0.345691,0.112224,-2.997245
0.348697,0.112224,-2.972797
0.351703,0.112224,-2.948430
0.354709,0.112224,-2.924143
0.357715,0.112224,-2.899938
0.360721,0.112224,-2.875812
0.363727,0.112224,-2.851768
0.366733,0.112224,-2.827804
0.369739,0.112224,-2.803921
