a,b,R2
0.359918,-0.020416,0.000000
0.361922,-0.020416,0.000000
0.363926,-0.020416,0.000000
0.365930,-0.020416,0.000000
0.367934,-0.020416,0.000000
0.369938,-0.020416,0.000000
0.371942,-0.020416,0.000000
0.373946,-0.020416,0.000000
0.375950,-0.020416,0.000000
0.377954,-0.020416,0.000000
0.379958,-0.020416,0.000000
0.381962,-0.020416,0.000000
0.383966,-0.020416,0.000000
0.385970,-0.020416,0.000000
0.387974,-0.020416,0.000000
0.389978,-0.020416,0.000000
0.391982,-0.020416,0.000000
0.393986,-0.020416,0.000000
0.395990,-0.020416,0.000000
0.397994,-0.020416,0.000000
0.399998,-0.020416,0.000000
0.402002,-0.020416,0.000000
0.404006,-0.020416,0.000000
0.406010,-0.020416,0.000000
0.408014,-0.020416,0.000000
0.410018,-0.020416,0.000000
0.412022,-0.020416,0.000000
0.414026,-0.020416,0.000000
0.416030,-0.020416,0.000000
0.418034,-0.020416,0.000000
0.420038,-0.020416,0.000000
0.422042,-0.020416,0.000000
0.424046,-0.020416,0.000000
0.426050,-0.020416,0.000000
0.428054,-0.020416,0.000000
0.430058,-0.020416,0.000000
0.432062,-0.020416,0.000000
0.434066,-0.020416,0.000000
0.436070,-0.020416,0.000000
0.438074,-0.020416,0.000000
0.440078,-0.020416,0.000000
0.442082,-0.020416,0.000000
0.444086,-0.020416,0.000000
0.446090,-0.020416,0.000000
0.448094,-0.020416,0.000000
0.450098,-0.020416,0.000000
0.452102,-0.020416,0.000000
0.454106,-0.020416,0.000000
0.456110,-0.020416,0.000000
0.458114,-0.020416,0.000000
0.460118,-0.020416,0.000000
0.462122,-0.020416,0.000000
0.464126,-0.020416,0.000000
0.466130,-0.020416,0.000000
0.468134,-0.020416,0.000000
0.470138,-0.020416,0.000000
0.472142,-0.020416,0.000000
0.474146,-0.020416,0.000000
0.476150,-0.020416,0.000000
0.478154,-0.020416,0.000000
0.480158,-0.020416,0.000000
0.482162,-0.020416,0.000000
0.484166,-0.020416,0.000000
0.486170,-0.020416,0.000000
0.488174,-0.020416,0.000000
0.490178,-0.020416,0.000000
0.492182,-0.020416,0.000000
0.494187,-0.020416,0.000000
0.496191,-0.020416,0.000000
0.498195,-0.020416,0.000000
0.500199,-0.020416,0.000000
0.502203,-0.020416,0.000000
0.504207,-0.020416,0.000000
0.506211,-0.020416,0.000000
0.508215,-0.020416,0.000000
